open_time,open,high,low,close,volume
2025-06-17 00:00:00,0.0419950,0.0419950,0.0419300,0.0419530,11791.4304520
2025-06-17 00:01:00,0.0419570,0.0420100,0.0419050,0.0419090,15670.4336970
2025-06-17 00:02:00,0.0419080,0.0419590,0.0418550,0.0419090,47722.1133330
2025-06-17 00:03:00,0.0419140,0.0419330,0.0418410,0.0418700,10689.1127590
2025-06-17 00:04:00,0.0418720,0.0418720,0.0417210,0.0417630,33361.9375940
2025-06-17 00:05:00,0.0417640,0.0417720,0.0417210,0.0417600,23003.0774480
2025-06-17 00:06:00,0.0417590,0.0417650,0.0417200,0.0417350,5398.0259520
2025-06-17 00:07:00,0.0417350,0.0417400,0.0416680,0.0416820,16429.5434820
2025-06-17 00:08:00,0.0416820,0.0416820,0.0416240,0.0416360,10458.9557920
2025-06-17 00:09:00,0.0416320,0.0416530,0.0415560,0.0415830,28150.8106420
2025-06-17 00:10:00,0.0415760,0.0416150,0.0415740,0.0415890,10503.9636940
2025-06-17 00:11:00,0.0415900,0.0416340,0.0415890,0.0415990,8915.7802670
2025-06-17 00:12:00,0.0415950,0.0416390,0.0415810,0.0416120,9522.7802320
2025-06-17 00:13:00,0.0416100,0.0416100,0.0415330,0.0415550,12202.8284860
2025-06-17 00:14:00,0.0415520,0.0416100,0.0415460,0.0415920,11061.4066130
2025-06-17 00:15:00,0.0415920,0.0416520,0.0415750,0.0416000,17305.7150420
2025-06-17 00:16:00,0.0416010,0.0416020,0.0415450,0.0415450,5506.0780600
2025-06-17 00:17:00,0.0415530,0.0415940,0.0415530,0.0415640,11136.7000160
2025-06-17 00:18:00,0.0415660,0.0415660,0.0415280,0.0415600,20553.9323080
2025-06-17 00:19:00,0.0415500,0.0415700,0.0415290,0.0415290,14773.7459670
2025-06-17 00:20:00,0.0415310,0.0415450,0.0415150,0.0415150,5153.7935230
2025-06-17 00:21:00,0.0415160,0.0415740,0.0415160,0.0415410,7506.8994600
2025-06-17 00:22:00,0.0415410,0.0415460,0.0415140,0.0415460,5139.8840430
2025-06-17 00:23:00,0.0415380,0.0416160,0.0415380,0.0415540,13082.9829900
2025-06-17 00:24:00,0.0415550,0.0415990,0.0415540,0.0415790,4159.4043680
2025-06-17 00:25:00,0.0415800,0.0416240,0.0415800,0.0416240,10683.9212730
2025-06-17 00:26:00,0.0416240,0.0416500,0.0415910,0.0416280,27161.0105950
2025-06-17 00:27:00,0.0416240,0.0416610,0.0416240,0.0416490,6016.4420060
2025-06-17 00:28:00,0.0416490,0.0417240,0.0416490,0.0417180,11023.0989390
2025-06-17 00:29:00,0.0417170,0.0417420,0.0416560,0.0416560,11803.0767230
2025-06-17 00:30:00,0.0416590,0.0416590,0.0415700,0.0415930,12574.2970980
2025-06-17 00:31:00,0.0415950,0.0415950,0.0415550,0.0415570,8647.4660960
2025-06-17 00:32:00,0.0415570,0.0416280,0.0415570,0.0416040,10562.2348280
2025-06-17 00:33:00,0.0416050,0.0416640,0.0416040,0.0416620,10851.1350600
2025-06-17 00:34:00,0.0416620,0.0416920,0.0416130,0.0416890,9046.0072430
2025-06-17 00:35:00,0.0416900,0.0417480,0.0416900,0.0417460,29096.2207080
2025-06-17 00:36:00,0.0417460,0.0417760,0.0416930,0.0417490,27243.4202050
2025-06-17 00:37:00,0.0417490,0.0417810,0.0416330,0.0416670,14579.0095680
2025-06-17 00:38:00,0.0416680,0.0417220,0.0416640,0.0416640,8978.1704250
2025-06-17 00:39:00,0.0416640,0.0416890,0.0416640,0.0416780,2162.1335090
2025-06-17 00:40:00,0.0416750,0.0416890,0.0416010,0.0416400,19974.6160770
2025-06-17 00:41:00,0.0416370,0.0416850,0.0416370,0.0416410,6457.3272030
2025-06-17 00:42:00,0.0416460,0.0416460,0.0416040,0.0416210,4473.2914660
2025-06-17 00:43:00,0.0416160,0.0416440,0.0416160,0.0416420,4522.4581520
2025-06-17 00:44:00,0.0416450,0.0416770,0.0416450,0.0416630,3851.6855090
2025-06-17 00:45:00,0.0416640,0.0416870,0.0416640,0.0416860,18258.4775030
2025-06-17 00:46:00,0.0416870,0.0417360,0.0416870,0.0417300,11214.9731230
2025-06-17 00:47:00,0.0417290,0.0418690,0.0417270,0.0418190,53923.1842410
2025-06-17 00:48:00,0.0418240,0.0418480,0.0417930,0.0418350,14307.9322980
2025-06-17 00:49:00,0.0418340,0.0418610,0.0418170,0.0418210,15759.6597410
2025-06-17 00:50:00,0.0418200,0.0418200,0.0418050,0.0418050,2308.5629880
2025-06-17 00:51:00,0.0418090,0.0418200,0.0418080,0.0418140,1661.2380190
2025-06-17 00:52:00,0.0418140,0.0418350,0.0418130,0.0418340,1036.2153610
2025-06-17 00:53:00,0.0418340,0.0418420,0.0418310,0.0418410,6635.2601040
2025-06-17 00:54:00,0.0418410,0.0418530,0.0418410,0.0418530,9725.3308990
2025-06-17 00:55:00,0.0418540,0.0419020,0.0418540,0.0419010,22069.0441580
2025-06-17 00:56:00,0.0419010,0.0419040,0.0418750,0.0418750,13229.3960060
2025-06-17 00:57:00,0.0418750,0.0418760,0.0417990,0.0418230,7799.0470000
2025-06-17 00:58:00,0.0418230,0.0418240,0.0418080,0.0418140,8654.1101270
2025-06-17 00:59:00,0.0418110,0.0418790,0.0418060,0.0418790,7939.7968850
2025-06-17 01:00:00,0.0418800,0.0419540,0.0418800,0.0419230,14599.8625530
2025-06-17 01:01:00,0.0419230,0.0420260,0.0419230,0.0420000,63317.4065010
2025-06-17 01:02:00,0.0419980,0.0420550,0.0419760,0.0420190,61186.9074260
2025-06-17 01:03:00,0.0420170,0.0420600,0.0419280,0.0419780,37341.9546360
2025-06-17 01:04:00,0.0419810,0.0420470,0.0419000,0.0419070,16672.9849510
2025-06-17 01:05:00,0.0419030,0.0419890,0.0418640,0.0419890,21780.5679520
2025-06-17 01:06:00,0.0419810,0.0420010,0.0418950,0.0419010,8085.3212010
2025-06-17 01:07:00,0.0419030,0.0419310,0.0418920,0.0418970,6509.4902760
2025-06-17 01:08:00,0.0418970,0.0420150,0.0418960,0.0419770,24006.4293010
2025-06-17 01:09:00,0.0419800,0.0420470,0.0419660,0.0420470,6773.2983250
2025-06-17 01:10:00,0.0420430,0.0420630,0.0420160,0.0420350,8657.6696400
2025-06-17 01:11:00,0.0420340,0.0420340,0.0419450,0.0419510,5386.2818640
2025-06-17 01:12:00,0.0419570,0.0419590,0.0417890,0.0418020,99674.7845810
2025-06-17 01:13:00,0.0418040,0.0418060,0.0417580,0.0418030,18893.9942970
2025-06-17 01:14:00,0.0418020,0.0418540,0.0417910,0.0418040,26992.4726980
