open_time,open,high,low,close,volume
2025-06-17 00:00:00,0.0015396,0.0015399,0.0015385,0.0015395,4821.1738191
2025-06-17 00:01:00,0.0015395,0.0015399,0.0015385,0.0015396,4128.4459171
2025-06-17 00:02:00,0.0015396,0.0015397,0.0015393,0.0015395,2316.8868469
2025-06-17 00:03:00,0.0015395,0.0015395,0.0015394,0.0015395,1184.5915087
2025-06-17 00:04:00,0.0015395,0.0015413,0.0015392,0.0015396,5128.1635909
2025-06-17 00:05:00,0.0015397,0.0015431,0.0015396,0.0015419,4688.3602677
2025-06-17 00:06:00,0.0015419,0.0015419,0.0015415,0.0015417,1260.6863323
2025-06-17 00:07:00,0.0015417,0.0015420,0.0015412,0.0015415,1765.9615626
2025-06-17 00:08:00,0.0015415,0.0015415,0.0015395,0.0015398,4179.8804888
2025-06-17 00:09:00,0.0015398,0.0015401,0.0015395,0.0015398,1337.0791459
2025-06-17 00:10:00,0.0015398,0.0015400,0.0015393,0.0015393,1130.7822226
2025-06-17 00:11:00,0.0015393,0.0015394,0.0015393,0.0015393,1125.9988253
2025-06-17 00:12:00,0.0015393,0.0015415,0.0015393,0.0015407,3249.0355687
2025-06-17 00:13:00,0.0015407,0.0015408,0.0015405,0.0015408,1116.7075800
2025-06-17 00:14:00,0.0015409,0.0015468,0.0015409,0.0015434,26579.9203198
2025-06-17 00:15:00,0.0015434,0.0015437,0.0015414,0.0015417,2062.8882178
2025-06-17 00:16:00,0.0015416,0.0015424,0.0015409,0.0015420,2219.1843331
2025-06-17 00:17:00,0.0015421,0.0015438,0.0015417,0.0015437,1507.8628658
2025-06-17 00:18:00,0.0015437,0.0015438,0.0015433,0.0015437,1233.8197080
2025-06-17 00:19:00,0.0015437,0.0015437,0.0015414,0.0015416,5734.8597556
2025-06-17 00:20:00,0.0015416,0.0015416,0.0015404,0.0015406,1432.9061298
2025-06-17 00:21:00,0.0015406,0.0015427,0.0015405,0.0015415,3254.4263288
2025-06-17 00:22:00,0.0015416,0.0015417,0.0015413,0.0015413,1452.2016837
2025-06-17 00:23:00,0.0015415,0.0015432,0.0015412,0.0015415,4385.5902344
2025-06-17 00:24:00,0.0015415,0.0015415,0.0015392,0.0015393,3378.4768326
2025-06-17 00:25:00,0.0015392,0.0015406,0.0015392,0.0015396,1753.2102196
2025-06-17 00:26:00,0.0015396,0.0015401,0.0015394,0.0015398,1256.8511500
2025-06-17 00:27:00,0.0015398,0.0015401,0.0015395,0.0015396,1357.4682686
2025-06-17 00:28:00,0.0015397,0.0015398,0.0015395,0.0015396,1437.9942877
2025-06-17 00:29:00,0.0015396,0.0015397,0.0015392,0.0015396,1676.2514220
2025-06-17 00:30:00,0.0015396,0.0015399,0.0015392,0.0015395,1648.8013903
