open_time,open,high,low,close,volume
2025-06-17 00:00:00,4.84140,4.84470,4.84060,4.84450,23162.767110
2025-06-17 00:01:00,4.84440,4.84820,4.84420,4.84800,38093.552630
2025-06-17 00:02:00,4.84810,4.84820,4.84660,4.84770,18878.798180
2025-06-17 00:03:00,4.84770,4.84980,4.84770,4.84980,33642.230600
2025-06-17 00:04:00,4.84970,4.84970,4.84420,4.84510,13237.817210
2025-06-17 00:05:00,4.84460,4.85000,4.84460,4.84930,62704.838310
2025-06-17 00:06:00,4.84930,4.84940,4.84480,4.84630,32856.489600
2025-06-17 00:07:00,4.84630,4.85010,4.84630,4.85000,23766.072740
2025-06-17 00:08:00,4.84990,4.85000,4.83990,4.84060,72329.413930
2025-06-17 00:09:00,4.84100,4.84560,4.84100,4.84280,44049.681220
2025-06-17 00:10:00,4.84270,4.84270,4.84020,4.84120,39252.824210
2025-06-17 00:11:00,4.84150,4.84380,4.84030,4.84030,22730.255640
2025-06-17 00:12:00,4.84040,4.84400,4.84030,4.84290,29661.958620
2025-06-17 00:13:00,4.84290,4.84440,4.83920,4.84430,35051.784520
2025-06-17 00:14:00,4.84410,4.84600,4.83930,4.84320,82834.282330
2025-06-17 00:15:00,4.84330,4.84330,4.83110,4.83300,46374.548910
2025-06-17 00:16:00,4.83310,4.84400,4.83270,4.84330,67906.590980
2025-06-17 00:17:00,4.84320,4.84460,4.84220,4.84390,39804.730680
2025-06-17 00:18:00,4.84390,4.84980,4.84220,4.84940,37864.992980
2025-06-17 00:19:00,4.84940,4.85120,4.84840,4.84930,54133.816400
2025-06-17 00:20:00,4.84930,4.85280,4.84880,4.85240,20612.479320
2025-06-17 00:21:00,4.85240,4.85990,4.85180,4.85900,117942.766070
2025-06-17 00:22:00,4.85910,4.85960,4.85280,4.85460,51553.480780
2025-06-17 00:23:00,4.85450,4.85450,4.85080,4.85380,46968.936380
2025-06-17 00:24:00,4.85380,4.85410,4.85080,4.85280,44790.949590
2025-06-17 00:25:00,4.85280,4.85590,4.85280,4.85440,34692.379980
2025-06-17 00:26:00,4.85440,4.85490,4.85400,4.85400,16136.369070
2025-06-17 00:27:00,4.85410,4.85500,4.85320,4.85470,11968.567520
2025-06-17 00:28:00,4.85460,4.85960,4.85460,4.85940,27116.847820
2025-06-17 00:29:00,4.85940,4.86030,4.85890,4.86030,28647.102640
2025-06-17 00:30:00,4.86040,4.86050,4.85580,4.85590,42995.837290
2025-06-17 00:31:00,4.85590,4.85590,4.84940,4.84950,33588.365550
2025-06-17 00:32:00,4.84940,4.85340,4.84940,4.85050,26661.073340
2025-06-17 00:33:00,4.85040,4.85430,4.84990,4.85340,62332.154100
2025-06-17 00:34:00,4.85330,4.85580,4.84910,4.85540,90366.155210
2025-06-17 00:35:00,4.85570,4.85600,4.84820,4.84820,42048.474640
2025-06-17 00:36:00,4.84810,4.84940,4.84350,4.84940,82445.048750
2025-06-17 00:37:00,4.84930,4.84940,4.84660,4.84860,28077.928520
2025-06-17 00:38:00,4.84870,4.85900,4.84860,4.85900,51670.587270
2025-06-17 00:39:00,4.85810,4.86290,4.85780,4.85790,51843.052070
2025-06-17 00:40:00,4.85840,4.86210,4.85520,4.86210,43893.092060
2025-06-17 00:41:00,4.86210,4.87240,4.86210,4.86890,112589.480120
2025-06-17 00:42:00,4.86880,4.86880,4.86540,4.86610,33218.101910
2025-06-17 00:43:00,4.86610,4.86650,4.86350,4.86400,33575.420920
2025-06-17 00:44:00,4.86390,4.86620,4.86220,4.86620,17692.451800
2025-06-17 00:45:00,4.86610,4.87510,4.86580,4.87460,48305.276470
2025-06-17 00:46:00,4.87450,4.87510,4.87260,4.87460,49298.976730
2025-06-17 00:47:00,4.87460,4.87730,4.87390,4.87710,21440.684720
2025-06-17 00:48:00,4.87720,4.88190,4.87640,4.88070,47271.504670
2025-06-17 00:49:00,4.88060,4.88130,4.88020,4.88090,23957.675780
2025-06-17 00:50:00,4.88080,4.88330,4.88080,4.88290,21661.264890
2025-06-17 00:51:00,4.88300,4.88300,4.88040,4.88150,46975.102960
2025-06-17 00:52:00,4.88160,4.88340,4.88110,4.88330,10585.749310
2025-06-17 00:53:00,4.88340,4.88350,4.88230,4.88250,21633.503210
2025-06-17 00:54:00,4.88250,4.88250,4.87790,4.87790,30128.318770
2025-06-17 00:55:00,4.87780,4.87830,4.87230,4.87230,43980.413160
2025-06-17 00:56:00,4.87230,4.87280,4.87220,4.87250,49967.794740
2025-06-17 00:57:00,4.87250,4.87250,4.86940,4.86940,14988.220370
2025-06-17 00:58:00,4.86940,4.87040,4.86860,4.86900,32865.357280
2025-06-17 00:59:00,4.86900,4.87500,4.86620,4.87500,38345.549690
