open_time,open,high,low,close,volume
2025-06-17 00:00:00,0.2679200,0.2684900,0.2678200,0.2682900,58331.6674400
2025-06-17 00:01:00,0.2683000,0.2689700,0.2682000,0.2688000,107461.0382600
2025-06-17 00:02:00,0.2688400,0.2691000,0.2684600,0.2686700,97452.5903500
2025-06-17 00:03:00,0.2686900,0.2697600,0.2686200,0.2695000,135336.8304900
2025-06-17 00:04:00,0.2695400,0.2697600,0.2687700,0.2691200,91971.9513100
2025-06-17 00:05:00,0.2691500,0.2692900,0.2688200,0.2692900,35889.5901700
2025-06-17 00:06:00,0.2692900,0.2694600,0.2686300,0.2686800,59603.8358500
2025-06-17 00:07:00,0.2686400,0.2688500,0.2685100,0.2688400,43734.7958900
2025-06-17 00:08:00,0.2688400,0.2688400,0.2683500,0.2683500,34966.5295200
2025-06-17 00:09:00,0.2683700,0.2685400,0.2676900,0.2679500,114227.0720300
2025-06-17 00:10:00,0.2679500,0.2682000,0.2677400,0.2678500,100818.8665000
2025-06-17 00:11:00,0.2678900,0.2680500,0.2672200,0.2673100,122496.6985300
2025-06-17 00:12:00,0.2672900,0.2678400,0.2672900,0.2676900,86583.5177200
2025-06-17 00:13:00,0.2676900,0.2676900,0.2669500,0.2669600,88183.8119800
2025-06-17 00:14:00,0.2669600,0.2669600,0.2643100,0.2663000,612312.8590700
2025-06-17 00:15:00,0.2663100,0.2670300,0.2660500,0.2666000,216388.9538500
2025-06-17 00:16:00,0.2665800,0.2665800,0.2657300,0.2659600,97171.2037100
2025-06-17 00:17:00,0.2659600,0.2662000,0.2657800,0.2662000,57706.6376700
2025-06-17 00:18:00,0.2661900,0.2661900,0.2656000,0.2657400,107481.7807500
2025-06-17 00:19:00,0.2657300,0.2665000,0.2657200,0.2663700,43663.8546800
2025-06-17 00:20:00,0.2663500,0.2663500,0.2656600,0.2658800,37524.1428300
2025-06-17 00:21:00,0.2658600,0.2661100,0.2655900,0.2658600,79712.7541000
2025-06-17 00:22:00,0.2659200,0.2662200,0.2658000,0.2661500,43806.4143900
2025-06-17 00:23:00,0.2661400,0.2664600,0.2660600,0.2663500,70851.2807800
2025-06-17 00:24:00,0.2663500,0.2663900,0.2658600,0.2661400,59333.2005000
2025-06-17 00:25:00,0.2661500,0.2663800,0.2657800,0.2663600,106638.9113900
2025-06-17 00:26:00,0.2663600,0.2664600,0.2661000,0.2661000,86409.9870100
2025-06-17 00:27:00,0.2661000,0.2664700,0.2661000,0.2663800,34302.2562200
2025-06-17 00:28:00,0.2663700,0.2672700,0.2662800,0.2672500,64627.4711500
2025-06-17 00:29:00,0.2672300,0.2674000,0.2665200,0.2666200,40912.7564900
2025-06-17 00:30:00,0.2666800,0.2668800,0.2663600,0.2663600,50626.6593200
2025-06-17 00:31:00,0.2663600,0.2664000,0.2647500,0.2653600,192689.8355300
2025-06-17 00:32:00,0.2653200,0.2657200,0.2652900,0.2654600,47385.4990500
2025-06-17 00:33:00,0.2654400,0.2654600,0.2649400,0.2651900,79775.5233700
2025-06-17 00:34:00,0.2652200,0.2656900,0.2651800,0.2655300,69339.4456700
2025-06-17 00:35:00,0.2655500,0.2656100,0.2650800,0.2650800,38951.4047200
2025-06-17 00:36:00,0.2651800,0.2651900,0.2640200,0.2651600,202676.1543800
2025-06-17 00:37:00,0.2651200,0.2651200,0.2644200,0.2645400,129770.5201800
2025-06-17 00:38:00,0.2646200,0.2650700,0.2643600,0.2646000,144515.0841600
2025-06-17 00:39:00,0.2646200,0.2652400,0.2646200,0.2650800,80759.1456400
2025-06-17 00:40:00,0.2651600,0.2651700,0.2649300,0.2651100,31937.6108100
2025-06-17 00:41:00,0.2651100,0.2651700,0.2648100,0.2649500,43612.1190000
2025-06-17 00:42:00,0.2649600,0.2649600,0.2643200,0.2644900,37844.7908400
2025-06-17 00:43:00,0.2644900,0.2645200,0.2640100,0.2643100,65029.8618900
2025-06-17 00:44:00,0.2643100,0.2644300,0.2626400,0.2639400,217344.3731900
2025-06-17 00:45:00,0.2639400,0.2643300,0.2638900,0.2639300,79438.6950700
2025-06-17 00:46:00,0.2639700,0.2645500,0.2639600,0.2645000,71849.0553900
2025-06-17 00:47:00,0.2644800,0.2647200,0.2644000,0.2645000,48789.1449800
2025-06-17 00:48:00,0.2644500,0.2644800,0.2641500,0.2642400,30586.7474000
2025-06-17 00:49:00,0.2642600,0.2649600,0.2641000,0.2648600,57906.1101300
2025-06-17 00:50:00,0.2648300,0.2648300,0.2644600,0.2645400,25704.5113200
2025-06-17 00:51:00,0.2646000,0.2651100,0.2644800,0.2648900,27453.6301200
2025-06-17 00:52:00,0.2649100,0.2649200,0.2645800,0.2646500,19388.5463100
2025-06-17 00:53:00,0.2646700,0.2648400,0.2645700,0.2648300,24683.9781800
2025-06-17 00:54:00,0.2648400,0.2656100,0.2648400,0.2655900,55598.8911900
2025-06-17 00:55:00,0.2655500,0.2658500,0.2652300,0.2654000,115450.3648700
2025-06-17 00:56:00,0.2654200,0.2655100,0.2645800,0.2647400,57441.9709200
2025-06-17 00:57:00,0.2647400,0.2648600,0.2644800,0.2646700,40325.5101700
2025-06-17 00:58:00,0.2647100,0.2647100,0.2644300,0.2645100,26716.5844400
2025-06-17 00:59:00,0.2645800,0.2658400,0.2642700,0.2652300,115346.4880200
2025-06-17 01:00:00,0.2652400,0.2661700,0.2651800,0.2658100,81267.9818900
2025-06-17 01:01:00,0.2658600,0.2667500,0.2658600,0.2660700,98715.4644300
2025-06-17 01:02:00,0.2660700,0.2664700,0.2653400,0.2655700,182729.4798000
2025-06-17 01:03:00,0.2655100,0.2665800,0.2654900,0.2661600,93704.6054900
2025-06-17 01:04:00,0.2661500,0.2663400,0.2659300,0.2662000,46149.4099700
2025-06-17 01:05:00,0.2662100,0.2662100,0.2656100,0.2657000,32342.0699700
2025-06-17 01:06:00,0.2656800,0.2660200,0.2653300,0.2653700,41784.3040100
2025-06-17 01:07:00,0.2653700,0.2655600,0.2644500,0.2652300,104278.1622500
2025-06-17 01:08:00,0.2652400,0.2668500,0.2652400,0.2663500,111830.5480800
2025-06-17 01:09:00,0.2663900,0.2668000,0.2660800,0.2667500,72396.4812200
2025-06-17 01:10:00,0.2666800,0.2666800,0.2661100,0.2665400,41148.2777700
2025-06-17 01:11:00,0.2664500,0.2665400,0.2659800,0.2661800,35009.7851100
2025-06-17 01:12:00,0.2661700,0.2661700,0.2653700,0.2656200,50812.0753300
2025-06-17 01:13:00,0.2655900,0.2657900,0.2652300,0.2655400,44798.7566500
2025-06-17 01:14:00,0.2655000,0.2658800,0.2653000,0.2658700,41726.0042100
2025-06-17 01:15:00,0.2658200,0.2658200,0.2651100,0.2652700,37070.6357200
2025-06-17 01:16:00,0.2653100,0.2654600,0.2647400,0.2650100,37324.3541300
2025-06-17 01:17:00,0.2650100,0.2651700,0.2647900,0.2650300,37240.5608600
2025-06-17 01:18:00,0.2650500,0.2655900,0.2648600,0.2655700,52280.3550900
2025-06-17 01:19:00,0.2655400,0.2655400,0.2640500,0.2643100,102687.2310400
2025-06-17 01:20:00,0.2643200,0.2646700,0.2641800,0.2641800,50043.2776500
2025-06-17 01:21:00,0.2641700,0.2645700,0.2640300,0.2644600,47608.0869200
2025-06-17 01:22:00,0.2644600,0.2645500,0.2638800,0.2640300,76228.3895000
2025-06-17 01:23:00,0.2640200,0.2642500,0.2637900,0.2639600,75865.3464900
2025-06-17 01:24:00,0.2639200,0.2639600,0.2629600,0.2636600,131837.2091800
